name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,Route_1,Route_2,source_file
Seo Chaehyun,KOR,1.0,1.73,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",1185,2021,Moscow,Lead,Women,Qualification,2021-09-16,/api/v1/category_rounds/6141/results,/api/v1/events/1185/result/5,TOP,TOP,2021-09-16_Moscow_Lead_Women_Qualification.csv
Grossman Natalia,USA,2.0,2.45,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",1185,2021,Moscow,Lead,Women,Qualification,2021-09-16,/api/v1/category_rounds/6141/results,/api/v1/events/1185/result/5,TOP,41,2021-09-16_Moscow_Lead_Women_Qualification.csv
Rogora Laura,ITA,2.0,2.45,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",1185,2021,Moscow,Lead,Women,Qualification,2021-09-16,/api/v1/category_rounds/6141/results,/api/v1/events/1185/result/5,44,TOP,2021-09-16_Moscow_Lead_Women_Qualification.csv
Rakovec Lucka,SLO,4.0,4.8,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",1185,2021,Moscow,Lead,Women,Qualification,2021-09-16,/api/v1/category_rounds/6141/results,/api/v1/events/1185/result/5,36,TOP,2021-09-16_Moscow_Lead_Women_Qualification.csv
Raboutou Brooke,USA,5.0,5.48,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",1185,2021,Moscow,Lead,Women,Qualification,2021-09-16,/api/v1/category_rounds/6141/results,/api/v1/events/1185/result/5,37+,40+,2021-09-16_Moscow_Lead_Women_Qualification.csv
Lukan Vita,SLO,6.0,6.16,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",1185,2021,Moscow,Lead,Women,Qualification,2021-09-16,/api/v1/category_rounds/6141/results,/api/v1/events/1185/result/5,41,39+,2021-09-16_Moscow_Lead_Women_Qualification.csv
Fakhritdinova Dinara,CFR,7.0,7.55,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",1185,2021,Moscow,Lead,Women,Qualification,2021-09-16,/api/v1/category_rounds/6141/results,/api/v1/events/1185/result/5,37+,39+,2021-09-16_Moscow_Lead_Women_Qualification.csv
Adamovska Eliska,CZE,8.0,8.72,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",1185,2021,Moscow,Lead,Women,Qualification,2021-09-16,/api/v1/category_rounds/6141/results,/api/v1/events/1185/result/5,37,39+,2021-09-16_Moscow_Lead_Women_Qualification.csv
Krampl Mia,SLO,9.0,9.5,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",1185,2021,Moscow,Lead,Women,Qualification,2021-09-16,/api/v1/category_rounds/6141/results,/api/v1/events/1185/result/5,36+,39+,2021-09-16_Moscow_Lead_Women_Qualification.csv
ABE Momoko,JPN,10.0,9.8,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",1185,2021,Moscow,Lead,Women,Qualification,2021-09-16,/api/v1/category_rounds/6141/results,/api/v1/events/1185/result/5,37+,38,2021-09-16_Moscow_Lead_Women_Qualification.csv
NAKAGAWA Ryu,JPN,11.0,10.45,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",1185,2021,Moscow,Lead,Women,Qualification,2021-09-16,/api/v1/category_rounds/6141/results,/api/v1/events/1185/result/5,36,39+,2021-09-16_Moscow_Lead_Women_Qualification.csv
Thompson-Smith Molly,GBR,12.0,11.94,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",1185,2021,Moscow,Lead,Women,Qualification,2021-09-16,/api/v1/category_rounds/6141/results,/api/v1/events/1185/result/5,34+,39+,2021-09-16_Moscow_Lead_Women_Qualification.csv
Pilz Jessica,AUT,13.0,13.44,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",1185,2021,Moscow,Lead,Women,Qualification,2021-09-16,/api/v1/category_rounds/6141/results,/api/v1/events/1185/result/5,36+,37+,2021-09-16_Moscow_Lead_Women_Qualification.csv
