name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,Route_1,Route_2,source_file
MCNEICE Erin,GBR,1,1.94,IFSC World Cup Bali 2025,1407,2025,"Bali, INA",Lead,Women,Qualification,2025-05-02,/api/v1/category_rounds/9388/results,/api/v1/events/1407/result/5,TOP,TOP,"2025-05-02_Bali, INA_Lead_Women_Qualification.csv"
MORI Ai,JPN,1,1.94,IFSC World Cup Bali 2025,1407,2025,"Bali, INA",Lead,Women,Qualification,2025-05-02,/api/v1/category_rounds/9388/results,/api/v1/events/1407/result/5,TOP,TOP,"2025-05-02_Bali, INA_Lead_Women_Qualification.csv"
ROGORA Laura,ITA,3,2.96,IFSC World Cup Bali 2025,1407,2025,"Bali, INA",Lead,Women,Qualification,2025-05-02,/api/v1/category_rounds/9388/results,/api/v1/events/1407/result/5,44+,TOP,"2025-05-02_Bali, INA_Lead_Women_Qualification.csv"
SEO Chaehyun,KOR,3,2.96,IFSC World Cup Bali 2025,1407,2025,"Bali, INA",Lead,Women,Qualification,2025-05-02,/api/v1/category_rounds/9388/results,/api/v1/events/1407/result/5,44+,TOP,"2025-05-02_Bali, INA_Lead_Women_Qualification.csv"
Rekar Rosa,SLO,5,6.32,IFSC World Cup Bali 2025,1407,2025,"Bali, INA",Lead,Women,Qualification,2025-05-02,/api/v1/category_rounds/9388/results,/api/v1/events/1407/result/5,38,32+,"2025-05-02_Bali, INA_Lead_Women_Qualification.csv"
NAKAGAWA Ryu,JPN,6,8.72,IFSC World Cup Bali 2025,1407,2025,"Bali, INA",Lead,Women,Qualification,2025-05-02,/api/v1/category_rounds/9388/results,/api/v1/events/1407/result/5,36+,31+,"2025-05-02_Bali, INA_Lead_Women_Qualification.csv"
KRAMPL Mia,SLO,7,9.17,IFSC World Cup Bali 2025,1407,2025,"Bali, INA",Lead,Women,Qualification,2025-05-02,/api/v1/category_rounds/9388/results,/api/v1/events/1407/result/5,37+,28+,"2025-05-02_Bali, INA_Lead_Women_Qualification.csv"
MACKENZIE Oceania,AUS,8,10.82,IFSC World Cup Bali 2025,1407,2025,"Bali, INA",Lead,Women,Qualification,2025-05-02,/api/v1/category_rounds/9388/results,/api/v1/events/1407/result/5,30,38+,"2025-05-02_Bali, INA_Lead_Women_Qualification.csv"
CLARK Adriene Akiko,USA,9,11.4,IFSC World Cup Bali 2025,1407,2025,"Bali, INA",Lead,Women,Qualification,2025-05-02,/api/v1/category_rounds/9388/results,/api/v1/events/1407/result/5,29+,40+,"2025-05-02_Bali, INA_Lead_Women_Qualification.csv"
COPAR Sara,SLO,10,11.53,IFSC World Cup Bali 2025,1407,2025,"Bali, INA",Lead,Women,Qualification,2025-05-02,/api/v1/category_rounds/9388/results,/api/v1/events/1407/result/5,33+,28+,"2025-05-02_Bali, INA_Lead_Women_Qualification.csv"
JANICOT Hélène,FRA,10,11.53,IFSC World Cup Bali 2025,1407,2025,"Bali, INA",Lead,Women,Qualification,2025-05-02,/api/v1/category_rounds/9388/results,/api/v1/events/1407/result/5,33+,28+,"2025-05-02_Bali, INA_Lead_Women_Qualification.csv"
TANII Natsuki,JPN,12,12.27,IFSC World Cup Bali 2025,1407,2025,"Bali, INA",Lead,Women,Qualification,2025-05-02,/api/v1/category_rounds/9388/results,/api/v1/events/1407/result/5,37,26+,"2025-05-02_Bali, INA_Lead_Women_Qualification.csv"
DOUMONT Heloïse,BEL,13,13.49,IFSC World Cup Bali 2025,1407,2025,"Bali, INA",Lead,Women,Qualification,2025-05-02,/api/v1/category_rounds/9388/results,/api/v1/events/1407/result/5,29+,38,"2025-05-02_Bali, INA_Lead_Women_Qualification.csv"
KOTAKE Mei,JPN,13,13.49,IFSC World Cup Bali 2025,1407,2025,"Bali, INA",Lead,Women,Qualification,2025-05-02,/api/v1/category_rounds/9388/results,/api/v1/events/1407/result/5,30+,28+,"2025-05-02_Bali, INA_Lead_Women_Qualification.csv"
PÖTZI Mattea,AUT,13,13.49,IFSC World Cup Bali 2025,1407,2025,"Bali, INA",Lead,Women,Qualification,2025-05-02,/api/v1/category_rounds/9388/results,/api/v1/events/1407/result/5,30+,28+,"2025-05-02_Bali, INA_Lead_Women_Qualification.csv"
VAN DER MEER Lynn,NED,16,13.61,IFSC World Cup Bali 2025,1407,2025,"Bali, INA",Lead,Women,Qualification,2025-05-02,/api/v1/category_rounds/9388/results,/api/v1/events/1407/result/5,30,31+,"2025-05-02_Bali, INA_Lead_Women_Qualification.csv"
SMETANOVA Michaela,CZE,17,15.51,IFSC World Cup Bali 2025,1407,2025,"Bali, INA",Lead,Women,Qualification,2025-05-02,/api/v1/category_rounds/9388/results,/api/v1/events/1407/result/5,30+,28,"2025-05-02_Bali, INA_Lead_Women_Qualification.csv"
KIM Chaeyeong,KOR,18,16.12,IFSC World Cup Bali 2025,1407,2025,"Bali, INA",Lead,Women,Qualification,2025-05-02,/api/v1/category_rounds/9388/results,/api/v1/events/1407/result/5,30+,27+,"2025-05-02_Bali, INA_Lead_Women_Qualification.csv"
SCOLARIS Ilaria,ITA,19,16.72,IFSC World Cup Bali 2025,1407,2025,"Bali, INA",Lead,Women,Qualification,2025-05-02,/api/v1/category_rounds/9388/results,/api/v1/events/1407/result/5,30+,26+,"2025-05-02_Bali, INA_Lead_Women_Qualification.csv"
KUZUU Mashiro,JPN,20,18.99,IFSC World Cup Bali 2025,1407,2025,"Bali, INA",Lead,Women,Qualification,2025-05-02,/api/v1/category_rounds/9388/results,/api/v1/events/1407/result/5,30,28,"2025-05-02_Bali, INA_Lead_Women_Qualification.csv"
